Customer,Total Quotes,Quotes Won,Quote Date
BEST SHEET METAL,1.0,1.0,2022-10
BEST SHEET METAL,1.0,1.0,2022-10
BEST SHEET METAL,1.0,1.0,2022-10
BEST SHEET METAL,1.0,0.0,2022-10
BEST SHEET METAL,1.0,0.0,2022-10
BEST SHEET METAL,1.0,1.0,2022-10
BEST SHEET METAL,1.0,0.0,2022-10
BEST SHEET METAL,1.0,0.0,2022-11
BEST SHEET METAL,1.0,0.0,2022-11
BEST SHEET METAL,1.0,1.0,2022-11
BEST SHEET METAL,1.0,1.0,2022-11
BEST SHEET METAL,1.0,0.0,2022-11
BEST SHEET METAL,1.0,1.0,2022-11
BEST SHEET METAL,1.0,1.0,2022-11
BEST SHEET METAL,1.0,1.0,2022-11
BEST SHEET METAL,1.0,0.0,2022-11
BEST SHEET METAL,1.0,1.0,2022-11
BEST SHEET METAL,1.0,1.0,2022-11
BEST SHEET METAL,1.0,1.0,2022-11
BEST SHEET METAL,1.0,1.0,2022-11
BEST SHEET METAL,1.0,0.0,2022-11
BEST SHEET METAL,1.0,0.0,2022-11
BEST SHEET METAL,1.0,0.0,2022-11
BEST SHEET METAL,1.0,0.0,2022-11
BEST SHEET METAL,1.0,1.0,2022-11
BEST SHEET METAL,1.0,0.0,2022-11
BEST SHEET METAL,1.0,1.0,2022-11
BEST SHEET METAL,1.0,1.0,2022-11
BEST SHEET METAL,1.0,0.0,2022-11
BEST SHEET METAL,1.0,0.0,2022-11
BEST SHEET METAL,1.0,0.0,2022-12
BEST SHEET METAL,1.0,0.0,2022-12
BEST SHEET METAL,1.0,1.0,2022-12
BEST SHEET METAL,1.0,0.0,2022-12
BEST SHEET METAL,1.0,1.0,2022-12
BEST SHEET METAL,1.0,0.0,2022-12
BEST SHEET METAL,1.0,0.0,2022-12
BEST SHEET METAL,1.0,0.0,2022-12
BEST SHEET METAL,1.0,0.0,2022-12
BEST SHEET METAL,1.0,1.0,2022-12
CA GOLF CENTER,1.0,1.0,2022-09
CALIFORNIA GLASS BLOCK,1.0,0.0,2022-09
CALIFORNIA GLASS BLOCK,1.0,0.0,2022-09
CALIFORNIA GLASS BLOCK,1.0,1.0,2022-09
CALIFORNIA GLASS BLOCK,1.0,1.0,2022-10
CALIFORNIA GLASS BLOCK,1.0,0.0,2022-10
CALIFORNIA GLASS BLOCK,1.0,0.0,2022-11
CALIFORNIA GLASS BLOCK,1.0,1.0,2022-11
CALIFORNIA GLASS BLOCK,1.0,1.0,2022-11
CALIFORNIA GLASS BLOCK,1.0,1.0,2022-11
CANNASTER SUPPLY,1.0,0.0,2022-09
CANNASTER SUPPLY,1.0,0.0,2022-09
CANNASTER SUPPLY,1.0,1.0,2022-09
CANNASTER SUPPLY,1.0,0.0,2022-09
CANNASTER SUPPLY,1.0,0.0,2022-09
CANNASTER SUPPLY,1.0,0.0,2022-09
CANNASTER SUPPLY,1.0,0.0,2022-09
CANNASTER SUPPLY,1.0,0.0,2022-09
CANNASTER SUPPLY,1.0,1.0,2022-10
CANNASTER SUPPLY,1.0,1.0,2022-10
CANNASTER SUPPLY,1.0,1.0,2022-10
CANNASTER SUPPLY,1.0,0.0,2022-10
CANNASTER SUPPLY,1.0,1.0,2022-10
CANNASTER SUPPLY,1.0,0.0,2022-11
CANNASTER SUPPLY,1.0,0.0,2022-11
CANNASTER SUPPLY,1.0,0.0,2022-11
CANNASTER SUPPLY,1.0,0.0,2022-11
CANNASTER SUPPLY,1.0,0.0,2022-11
CANNASTER SUPPLY,1.0,0.0,2022-11
CANNASTER SUPPLY,1.0,0.0,2022-11
CANNASTER SUPPLY,1.0,0.0,2022-11
CANNASTER SUPPLY,1.0,0.0,2022-11
CANNASTER SUPPLY,1.0,1.0,2022-11
CANNASTER SUPPLY,1.0,0.0,2022-11
CANNASTER SUPPLY,1.0,0.0,2022-11
CANNASTER SUPPLY,1.0,0.0,2022-11
CANNASTER SUPPLY,1.0,0.0,2022-11
CANNASTER SUPPLY,1.0,1.0,2022-11
CASCO PET,1.0,0.0,2022-10
CECILIA TECH,1.0,0.0,2022-09
CECILIA TECH,1.0,0.0,2022-10
CECILIA TECH,1.0,0.0,2022-10
CECILIA TECH,1.0,0.0,2022-10
CECILIA TECH,1.0,0.0,2022-10
CECILIA TECH,1.0,0.0,2022-10
CECILIA TECH,1.0,0.0,2022-10
CECILIA TECH,1.0,0.0,2022-10
CECILIA TECH,1.0,0.0,2022-10
CECILIA TECH,1.0,1.0,2022-10
CECILIA TECH,1.0,0.0,2022-11
CECILIA TECH,1.0,0.0,2022-12
CECILIA TECH,1.0,0.0,2022-12
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,0.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-09
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,2.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,1.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,0.0,2022-10
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,2.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,0.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-11
CINSA USA,1.0,1.0,2022-12
CINSA USA,1.0,1.0,2022-12
CINSA USA,1.0,0.0,2022-12
CINSA USA,1.0,0.0,2022-12
CINSA USA,1.0,0.0,2022-12
CINSA USA,1.0,0.0,2022-12
CINSA USA,1.0,1.0,2022-12
CINSA USA,1.0,1.0,2022-12
CINSA USA,1.0,0.0,2022-12
CINSA USA,1.0,1.0,2022-12
CINSA USA,1.0,0.0,2022-12
CINSA USA,1.0,1.0,2022-12
CINSA USA,1.0,0.0,2022-12
CINSA USA,1.0,0.0,2022-12
CINSA USA,1.0,0.0,2022-12
CINSA USA,1.0,0.0,2022-12
CNS AUTO PARTS,1.0,1.0,2022-10
CNS AUTO PARTS,1.0,0.0,2022-10
CNS AUTO PARTS,1.0,1.0,2022-11
CNS AUTO PARTS,1.0,1.0,2022-11
CNS AUTO PARTS,1.0,0.0,2022-12
CNS AUTO PARTS,1.0,1.0,2022-12
COMFORT HOME,1.0,0.0,2022-10
COMFORT HOME,1.0,0.0,2022-10
COMFORT HOME,1.0,1.0,2022-10
COMFORT HOME,1.0,0.0,2022-11
COMFORT HOME,1.0,1.0,2022-11
COMFORT HOME,1.0,0.0,2022-11
COMFORT HOME,1.0,0.0,2022-11
COMFORT HOME,1.0,1.0,2022-11
COMFORT HOME,1.0,1.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-09
DOLLAR EMPIRE LLC,1.0,0.0,2022-09
DOLLAR EMPIRE LLC,1.0,1.0,2022-09
DOLLAR EMPIRE LLC,1.0,0.0,2022-09
DOLLAR EMPIRE LLC,1.0,1.0,2022-09
DOLLAR EMPIRE LLC,1.0,0.0,2022-09
DOLLAR EMPIRE LLC,1.0,1.0,2022-09
DOLLAR EMPIRE LLC,1.0,0.0,2022-09
DOLLAR EMPIRE LLC,1.0,0.0,2022-09
DOLLAR EMPIRE LLC,1.0,1.0,2022-09
DOLLAR EMPIRE LLC,1.0,1.0,2022-09
DOLLAR EMPIRE LLC,1.0,1.0,2022-09
DOLLAR EMPIRE LLC,1.0,0.0,2022-09
DOLLAR EMPIRE LLC,1.0,1.0,2022-09
DOLLAR EMPIRE LLC,1.0,1.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,1.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,1.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,1.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-10
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,1.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,1.0,2022-11
DOLLAR EMPIRE LLC,1.0,1.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,1.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,1.0,2022-11
DOLLAR EMPIRE LLC,1.0,1.0,2022-11
DOLLAR EMPIRE LLC,1.0,1.0,2022-11
DOLLAR EMPIRE LLC,1.0,1.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,1.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-11
DOLLAR EMPIRE LLC,1.0,0.0,2022-12
DOLLAR EMPIRE LLC,1.0,0.0,2022-12
DTC COMPUTER SUPPLIES,1.0,0.0,2022-11
ELITE FREIGHT LOGISTICS - DIAMOND BAR,1.0,0.0,2022-10
ELITE FREIGHT LOGISTICS - DIAMOND BAR,1.0,0.0,2022-10
ELITE FREIGHT LOGISTICS - DIAMOND BAR,1.0,0.0,2022-11
ELITE FREIGHT LOGISTICS - DIAMOND BAR,1.0,0.0,2022-11
ELITE FREIGHT LOGISTICS - DIAMOND BAR,1.0,0.0,2022-11
ENERGETIC LIGHTING,1.0,0.0,2022-09
ENERGETIC LIGHTING,1.0,1.0,2022-09
ENERGETIC LIGHTING,1.0,0.0,2022-09
ENERGETIC LIGHTING,1.0,0.0,2022-09
ENERGETIC LIGHTING,1.0,0.0,2022-09
ENERGETIC LIGHTING,1.0,0.0,2022-09
ENERGETIC LIGHTING,1.0,1.0,2022-09
ENERGETIC LIGHTING,1.0,1.0,2022-09
ENERGETIC LIGHTING,1.0,1.0,2022-09
ENERGETIC LIGHTING,1.0,0.0,2022-09
ENERGETIC LIGHTING,1.0,1.0,2022-09
ENERGETIC LIGHTING,1.0,1.0,2022-09
ENERGETIC LIGHTING,1.0,1.0,2022-09
ENERGETIC LIGHTING,1.0,1.0,2022-09
ENERGETIC LIGHTING,1.0,0.0,2022-09
ENERGETIC LIGHTING,1.0,0.0,2022-09
ENERGETIC LIGHTING,1.0,1.0,2022-09
ENERGETIC LIGHTING,1.0,0.0,2022-09
ENERGETIC LIGHTING,1.0,1.0,2022-09
ENERGETIC LIGHTING,1.0,0.0,2022-09
ENERGETIC LIGHTING,1.0,0.0,2022-09
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,1.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,1.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,1.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,1.0,2022-10
ENERGETIC LIGHTING,1.0,1.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,1.0,2022-10
ENERGETIC LIGHTING,1.0,1.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,1.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,1.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,1.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,0.0,2022-10
ENERGETIC LIGHTING,1.0,1.0,2022-10
ENERGETIC LIGHTING,1.0,1.0,2022-11
ENERGETIC LIGHTING,1.0,1.0,2022-11
ENERGETIC LIGHTING,1.0,0.0,2022-11
ENERGETIC LIGHTING,1.0,0.0,2022-11
ENERGETIC LIGHTING,1.0,1.0,2022-11
ENERGETIC LIGHTING,1.0,1.0,2022-11
ENERGETIC LIGHTING,1.0,0.0,2022-11
ENERGETIC LIGHTING,1.0,0.0,2022-11
ENERGETIC LIGHTING,1.0,0.0,2022-11
ENERGETIC LIGHTING,1.0,0.0,2022-11
ENERGETIC LIGHTING,1.0,1.0,2022-11
ENERGETIC LIGHTING,1.0,1.0,2022-11
ENERGETIC LIGHTING,1.0,1.0,2022-11
ENERGETIC LIGHTING,1.0,1.0,2022-11
ENERGETIC LIGHTING,1.0,1.0,2022-11
ENERGETIC LIGHTING,1.0,0.0,2022-11
ENERGETIC LIGHTING,1.0,0.0,2022-11
ENERGETIC LIGHTING,1.0,1.0,2022-11
ENERGETIC LIGHTING,1.0,1.0,2022-11
ENERGETIC LIGHTING,1.0,0.0,2022-11
ENERGETIC LIGHTING,1.0,0.0,2022-11
ENERGETIC LIGHTING,1.0,1.0,2022-11
ENERGETIC LIGHTING,1.0,0.0,2022-11
ENERGETIC LIGHTING,1.0,0.0,2022-12
ENERGETIC LIGHTING,1.0,0.0,2022-12
ENERGETIC LIGHTING,1.0,0.0,2022-12
ENERGETIC LIGHTING,1.0,0.0,2022-12
ENERGETIC LIGHTING,1.0,0.0,2022-12
ENERGETIC LIGHTING,1.0,0.0,2022-12
ENERGETIC LIGHTING,1.0,0.0,2022-12
ENERGETIC LIGHTING,1.0,0.0,2022-12
ENERGETIC LIGHTING,1.0,1.0,2022-12
ENERGETIC LIGHTING,1.0,1.0,2022-12
ENERGETIC LIGHTING,1.0,0.0,2022-12
EX-LITE INC,1.0,0.0,2022-09
EX-LITE INC,1.0,1.0,2022-09
EX-LITE INC,1.0,1.0,2022-09
EX-LITE INC,1.0,0.0,2022-09
EX-LITE INC,1.0,1.0,2022-09
EX-LITE INC,1.0,1.0,2022-09
EX-LITE INC,1.0,0.0,2022-09
EX-LITE INC,1.0,0.0,2022-09
EX-LITE INC,1.0,1.0,2022-09
EX-LITE INC,1.0,0.0,2022-09
EX-LITE INC,1.0,1.0,2022-09
EX-LITE INC,1.0,1.0,2022-09
EX-LITE INC,1.0,0.0,2022-09
EX-LITE INC,1.0,0.0,2022-09
EX-LITE INC,1.0,0.0,2022-09
EX-LITE INC,1.0,0.0,2022-09
EX-LITE INC,1.0,0.0,2022-09
EX-LITE INC,1.0,0.0,2022-09
EX-LITE INC,1.0,1.0,2022-09
EX-LITE INC,1.0,1.0,2022-09
EX-LITE INC,1.0,1.0,2022-09
EX-LITE INC,1.0,1.0,2022-09
EX-LITE INC,1.0,0.0,2022-09
EX-LITE INC,1.0,0.0,2022-09
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,0.0,2022-10
EX-LITE INC,1.0,0.0,2022-10
EX-LITE INC,1.0,0.0,2022-10
EX-LITE INC,1.0,0.0,2022-10
EX-LITE INC,1.0,0.0,2022-10
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,0.0,2022-10
EX-LITE INC,1.0,0.0,2022-10
EX-LITE INC,1.0,0.0,2022-10
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,0.0,2022-10
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,0.0,2022-10
EX-LITE INC,1.0,0.0,2022-10
EX-LITE INC,1.0,0.0,2022-10
EX-LITE INC,1.0,1.0,2022-10
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,0.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
EX-LITE INC,1.0,1.0,2022-11
